(52, "[u'39.7707452', u'-104.8475122']")
(52, "[u'39.7402219', u'-104.9757479']")
(52, "[u'39.7538595', u'-104.9792596']")
(52, "[u'39.7811814', u'-104.8458068']")
(52, "[u'39.7402747', u'-105.0018022']")
(51, "[u'39.7415602', u'-105.0052104']")
(51, "[u'39.7080982', u'-104.8713333']")
(51, "[u'39.7420848', u'-104.9409058']")
(51, "[u'39.7458219', u'-104.9925663']")
(51, "[u'39.7070388', u'-104.8875043']")
(51, "[u'39.6548266', u'-105.0521776']")
(51, "[u'39.7614364', u'-104.8667004']")
(51, "[u'39.6944783', u'-105.0244549']")
(51, "[u'39.6784599', u'-104.912812']")
(51, "[u'39.7798194', u'-104.88865440000001']")
(51, "[u'39.7007927', u'-105.0453237']")
(51, "[u'39.674189999999996', u'-104.9170399']")
(51, "[u'39.8365037', u'-104.7044378']")
(51, "[u'39.6537102', u'-104.8796089']")
(51, "[u'39.7398565', u'-104.8854788']")
(51, "[u'39.7458421', u'-104.9889886']")
(51, "[u'39.6377098', u'-104.8969539']")
(51, "[u'39.7452331', u'-104.9916388']")
(51, "[u'39.7479948', u'-104.9922483']")
(51, "[u'39.6256068', u'-105.0934179']")
(50, "[u'39.6523935', u'-104.899907']")
(50, "[u'39.7408492', u'-104.9822436']")
(50, "[u'39.7444299', u'-105.0527648']")
(50, "[u'39.7404354', u'-105.0139661']")
(50, "[u'39.6890698', u'-105.0257601']")
(50, "[u'39.7293216', u'-105.0251573']")
(50, "[u'39.7407847', u'-104.9394049']")
(50, "[u'39.7159295', u'-104.9877099']")
